"ID Riesgo - prefix","ID Riesgo - number","ID Riesgo","ID Site - prefix","ID Site - number","ID Site",Estado,Autor,"Ultimo cambio","Fecha de CreaciÃ³n",Priorizado,"Fecha SoluciÃ³n Riesgo","Motivo del Riesgo","Criticidad del Riesgo","Fecha Necesidad","Impacto del Punto","Gravedad del Riesgo",Descripcion,"ID Legacy"
RM,1209,RM-1209,SPA-MX,20,SPA-MX00020,Abierto,"Delgado Alejandro","2023-12-05 15:23:35",2023-05-30,Si,,,"criticidad alta < 6 meses",2024-04-15,,1,"LLEGA BUROAX EN TIEMPO Y FORMA",233208
RM,1156,RM-1156,SPA-BI,148,SPA-BI00148,Cerrado,"Delgado Alejandro","2023-12-05 15:28:44",2023-05-10,,2023-06-07,,"criticidad muy alta < 3 meses",2023-06-15,,,"Nos ha llamado la propiedad de la BI0148 (Jose Manuel Exposito 661949956) indicando que van a hacer obras en la cubierta y solicita una reuniÃ³n conjunta con todos los operadores que hay en el site para explicaros la obra que van a hacer y el cambio en los cableados y en el SSRR que es necesario para dicha obra, indica que no van a dejar ningÃºn cableado sobre la cubierta, quedarÃ¡n todos bajo cubierta con acceso a los mismos. Quien comenzar las obras a mediados de Junio.",232826
RM,114,RM-114,SPA-BU,4295,SPA-BU04295,Cerrado,"Delgado Alejandro","2023-12-05 15:41:18",2020-01-09,,2020-02-11,,"criticidad baja > 9 meses",2025-02-10,,,"Recibimos un Burofax de rescisiÃ³n con fecha de vencimiento 03/02/2020.",112827
RM,1243,RM-1243,SPA-SE,83,SPA-SE00083,Cerrado,"Delgado Alejandro","2023-12-05 15:24:33",2023-06-05,,2023-07-12,,"criticidad muy alta < 3 meses",2023-08-24,,,"RECIBIDO BUROFAX DE RESCISION EN TIEMPO Y FORMA",233292
RM,365,RM-365,SPA-GC,243,SPA-GC00243,Abierto,"Delgado Alejandro","2023-12-05 15:24:53",2022-03-16,,,,"criticidad muy alta < 3 meses",2023-10-26,,1,"W11 2022: Se incluye el punto en riesgo. Hay problemas entre ambas propiedades para la instalaciÃ³n de acometida propia.",223467
RM,1226,RM-1226,SPA-MX,3402,SPA-MX03402,Abierto,"Delgado Alejandro","2023-12-05 15:27:50",2023-05-21,,,,"criticidad alta < 6 meses",2024-05-21,,1,"RECIBIDO BUROFAX EN TIEMPO Y FORMA",233045
RM,1646,RM-1646,SPA-OX,1210,SPA-OX01210,Cerrado,"Delgado Alejandro","2023-12-05 15:42:45",2018-11-15,,2023-01-11,,"criticidad muy alta < 3 meses",2023-06-28,,,"Sitio donde estÃ¡ SUINGO. luz cortada, exigen incrementos de renta sin motivo  y atrasos de GG generales desmesurados. intentamos llegar  a acuerdo para activar la acometida propia, pero no  terminan de dar el OK. serÃ¡ complicado llegar a ningÃºn acuerdo",50514
RM,1114,RM-1114,SPA-VX,1002,SPA-VX01002,Cerrado,"Delgado Alejandro","2023-12-05 15:42:30",2019-01-15,,2020-04-25,,"criticidad media < 9 meses",2024-10-01,,,"Recibido burofax por parte de la propiedad para renegociar el contrato a vencimiento el 1/10/19.",56058
RM,10163,RM-10163,SPA-TF,6007,SPA-TF06007,Abierto,"Alexandre GOMBA","2023-12-12 18:19:12",2023-12-03,,,,"criticidad media < 9 meses",2024-07-14,,1,"Recibido burodax pero quieren negociar",236459
RM,10121,RM-10121,SPA-CO,7746,SPA-CO07746,Cerrado,"Alexandre GOMBA","2023-12-05 15:09:08",2023-06-25,,2023-08-08,,"criticidad media < 9 meses",2024-02-13,,1,"Si estÃ¡ Siter con el punto, van a contactar con la persona que denuncia el problema de la fibra FTTH. No es un problema de obras de la propiedad, es un tema del paso de la fibra FTTH, que al hacer la obra para instalar la misma han detectado este tema. Tenemos a un cliente que acude al PDV para advertir que, al hacer obra han detectado que existe una antena nuestra que impide la finalizaciÃ³n de la misma y hay riesgo de cortes por el cableado que pasa por la fachada.",233705
RM,514,RM-514,SPA-IB,9061,SPA-IB09061,Abierto,"Delgado Alejandro","2023-12-05 15:27:27",2022-02-28,,,,"criticidad muy alta < 3 meses",2022-09-15,,2,"Emplazamiento en SOL MeliÃ¡ vendido a Cellnex. Se declara en riesgo para ver las posibilidad de encontrar una alternativa y replegarse.",222915
RM,5417,RM-5417,SPA-SS,5417,SPA-SS05417,Cerrado,"Alexandre GOMBA","2023-12-05 15:23:46",2022-07-15,,2023-03-07,,"criticidad baja > 9 meses",2026-10-01,,,"Repliegues: Gestion de riesgos",226685
RM,599,RM-599,SPA-MA,2989,SPA-MA02989,Cerrado,"Delgado Alejandro","2023-12-05 15:24:17",2022-04-08,,2023-01-28,,"criticidad alta < 6 meses",2023-04-30,,,"W14 2022: Recibido burofax de rescisiÃ³n con fecha de vencimiento 30/04/2022",224272
RM,1314,RM-1314,SPA-BI,618,SPA-BI00618,Abierto,"Delgado Alejandro","2023-12-05 15:43:32",2018-10-26,,,,"criticidad baja > 9 meses",2024-12-31,,3,"Mallavia recibido Burofax de rescisiÃ³n 08/07/2019",48407
RM,266,RM-266,SPA-CO,7024,SPA-CO07024,Abierto,"Delgado Alejandro","2023-12-05 15:24:25",2022-02-28,,,,"criticidad muy alta < 3 meses",2013-10-09,,2,"Emplazamiento en SOL MeliÃ¡ vendido a Cellnex. Se declara en riesgo para ver las posibilidad de encontrar una alternativa y replegarse.",222927
RM,604,RM-604,SPA-MU,64,SPA-MU00064,Abierto,"Delgado Alejandro","2023-12-12 18:23:11",2021-08-30,Si,,,"criticidad muy alta < 3 meses",2024-03-31,,1,"W35: Recibido burofax de rescisiÃ³n con fecha de vencimiento 01/09/2022.",209300
RM,290,RM-290,SPA-CR,3317,SPA-CR03317,Cerrado,"Delgado Alejandro","2023-12-05 15:27:29",2022-02-24,,2022-11-24,,"criticidad muy alta < 3 meses",2023-02-24,,,"W08 2022: Se incluye el punto en riesgo, ya que estamos sin contrato y la propiedad ha dejado caer que si no le interesa nuestro acuerdo nos echa a la calle, tenemos instalados a VDF y TME en este punto.",222829
RM,1259,RM-1259,SPA-VX,1200,SPA-VX01200,Cerrado,"Delgado Alejandro","2023-12-05 15:28:34",2023-05-10,,2023-06-29,,"criticidad media < 9 meses",2024-02-08,,,"LA `PROPIEDAD HA ENVIADO BUROFAX EN TIEMPO Y FORMA. TIENEN OFERTA DE TI. NUESTRA PRIMERA OPCION ES MARCHARNOS",232830
RM,1292,RM-1292,SPA-AX,8721,SPA-AX08721,Abierto,"Delgado Alejandro","2023-12-05 15:41:45",2019-04-30,,,,"criticidad muy alta < 3 meses",2019-10-19,,2,"REcibido burofax de la propiedad T.I. comunicando la rescisiÃ³n del contrato con fecha 19/11/2019",73866
RM,1048,RM-1048,SPA-VA,2266,SPA-VA02266,Cerrado,"Delgado Alejandro","2023-12-05 15:41:42",2019-08-21,,2020-01-20,,"criticidad baja > 9 meses",2035-02-01,,,"recibido burofax comunicando la rescisiÃ³n el dÃ­a 1/2/20",89208
RM,1012,RM-1012,SPA-TO,581,SPA-TO00581,Cerrado,"Delgado Alejandro","2023-12-05 15:41:17",2020-01-09,,2020-10-05,,"criticidad baja > 9 meses",2024-06-15,,,"Se da de alta riesgo para poder realizar al acometida en el emplazamiento en base a las condiciones tÃ©cnicas del 07/01. En principio la obra serÃ­an 30K.",112829
RM,10146,RM-10146,SPA-TX,7624,SPA-TX07624,Abierto,"Alexandre GOMBA","2023-12-05 15:40:58",2023-11-12,,,,"criticidad media < 9 meses",2024-07-08,,1,"La propiedad del TX7624 nos remite burofax indicÃ¡ndonos que no quieren renovar el contrato a su prÃ³ximo vencimiento de 08.07.2024 en las condiciones actuales. No abrimos renego porque estÃ¡ previsto desmontar por jumping. Hemos pedido previsiÃ³n a OSP",236124
RM,202,RM-202,SPA-BX,965,SPA-BX00965,Abierto,"Delgado Alejandro","2023-12-05 15:41:00",2023-01-18,,,,"criticidad muy alta < 3 meses",2023-10-09,,1,"Estamos en contacto con esta propiedad por un tema puntual de obras y nos trasladan que no tienen constancia de la existencia de TOTEM en la azotea a nivel formal y que estamos en precario. No tienen intenciÃ³n de no continuar pero he quedado en que les enviaba todo lo que tuviese a efectos documentales",230163
RM,10095,RM-10095,SPA-VX,26,SPA-VX00026,Cerrado,"Alexandre GOMBA","2023-12-05 15:28:31",2023-02-04,,2023-02-07,,"criticidad baja > 9 meses",2024-09-28,,,"AquÃ­ estamos en un situaciÃ³n crÃ­tica, ya que salimos claramente perjudicados por la instalaciÃ³n de un nuevo operador en la finca.

El Administrador me confirma que este Ãºltimo ha ocupado mÃ¡s espacio de lo previsto inicialmente y que la azotea actualmente estÃ¡ LLENA de antenas y los vecinos se quejan del importante peso que tienen ambas instalaciones.

La comunidad ha solicitado bÃ¡sicamente la rescisiÃ³n del contrato porque no quieren TANTOS EQUIPOS / ANTENAS.",230587
RM,1310,RM-1310,SPA-BI,31,SPA-BI00031,Cerrado,"Delgado Alejandro","2023-12-05 15:42:12",2019-02-28,,2019-08-28,,"criticidad muy alta < 3 meses",2019-04-01,,,"No se cumplen cargar y hay que realizar modificaciones en el emplazamiento",62870
RM,1279,RM-1279,SPA-AB,6008,SPA-AB06008,Cerrado,"Delgado Alejandro","2023-12-05 15:39:56",2019-01-28,,2019-05-13,,"criticidad baja > 9 meses",2021-05-30,,,"Recibido burofax de la propiedad comunicando el vencimiento del contrato con fecha 30/5/21 asÃ­ como una revisiÃ³n de los GG.",58842
RM,1190,RM-1190,SPA-GI,164,SPA-GI00164,Abierto,"Delgado Alejandro","2023-12-05 15:23:21",2023-05-18,,,,"criticidad muy alta < 3 meses",2023-04-25,,2,"Recobido burofax en tiempo y forma. Cesion TI",232990
RM,1657,RM-1657,SPA-PO,5920,SPA-PO05920,Cerrado,"Delgado Alejandro","2023-12-05 15:42:56",2018-10-26,,2019-06-26,,"criticidad muy alta < 3 meses",2019-02-19,,,,48179
RM,594,RM-594,SPA-MA,3070,SPA-MA03070,Cerrado,"Delgado Alejandro","2023-12-05 15:23:24",2022-09-29,,2022-11-17,,"criticidad muy alta < 3 meses",2022-10-31,,,"W39: Se incluye punto en riesgo. Motivo; propiedad avisa que quiere que desmontemos cuanto antes",228331
RM,1050,RM-1050,SPA-VA,2431,SPA-VA02431,Cerrado,"Delgado Alejandro","2023-12-05 15:42:06",2019-06-03,,2021-10-06,,"criticidad alta < 6 meses",2020-09-30,,,"ST que confirma la inadmisiÃ³n de la DR",79771
RM,170,RM-170,SPA-BX,482,SPA-BX00482,Abierto,"Delgado Alejandro","2023-12-05 15:43:05",2022-11-19,,,,"criticidad alta < 6 meses",2025-03-18,,1,"El problemaâ¦ la propiedad ha solicitado un informe a un arquitecto que les ha dicho que la situaciÃ³n de la azotea es precaria, que no admite incremento de peso sobre lo actual.",229098
RM,105,RM-105,SPA-BX,277,SPA-BX00277,Cerrado,"Delgado Alejandro","2023-12-05 15:28:20",2022-01-10,,2023-11-20,,"criticidad muy alta < 3 meses",2023-07-24,,,"W02: Se incluye el punto en riesgo, recibimos burofax de rescisiÃ³n con fecha de vencimiento 24/07/2023.",221627
RM,10030,RM-10030,SPA-GC,1008,SPA-GC01008,Cerrado,"Alexandre GOMBA","2023-12-05 15:27:54",2023-09-25,,2023-11-07,,"criticidad muy alta < 3 meses",2023-11-23,,1,"En este Hotel (Crisol Alisios Canteras) parece que tenemos acometida cedida y la propiedad nos estÃ¡ cortando el suministro porque quiere que nos desenganchemos.
El contacto es Ignacio Tfno: 619 70 71 70 y no tiene que haber problemas para conseguirlo ya que estÃ¡ en Las Palmas en la playa de las Canterasâ¦",235454
RM,1038,RM-1038,SPA-TX,8035,SPA-TX08035,Abierto,"Delgado Alejandro","2023-12-05 15:29:04",2021-05-17,,,,"criticidad muy alta < 3 meses",2023-11-30,,2,"W20: Tenemos problemas con este cruzado

El Ayuntamiento ha enviado notificaciÃ³n denunciando la finalizaciÃ³n del contrato y no permite que VDF instale

Aunque el vto es 30/11/2022, dado que hay que hacer el jumping y no lo permiten, se crea el riesgo con G1 y tenemos que buscar alternativa.",194551
RM,1134,RM-1134,SPA-ZX,45,SPA-ZX00045,Cerrado,"Delgado Alejandro","2023-12-05 15:29:21",2020-04-14,,2020-06-01,,"criticidad baja > 9 meses",2024-07-08,,,"Recibido burofax con fecha de rescisiÃ³n 08/07/2020",128814
RM,518,RM-518,SPA-LE,106,SPA-LE00106,Abierto,"Delgado Alejandro","2023-12-05 15:38:46",2022-02-07,,,,"criticidad muy alta < 3 meses",2023-08-07,2.0,2,"Repliegues: Gestion de riesgos- Denegacion pacÃ­fica pero mantenemos SF porque es complicado crecer",222282
RM,1078,RM-1078,SPA-VI,10,SPA-VI00010,Cerrado,"Delgado Alejandro","2023-12-05 15:39:57",2019-01-29,,2019-10-14,,"criticidad muy alta < 3 meses",2019-07-09,,,"Aunque en su dÃ­a se firmÃ³ ampliaciÃ³n de vto hasta 2022, hay una salvedad del contrato en caso de venta y es que produciÃ©ndose Ã©sta, dan 6 meses para desmontar si el nuevo propietario no quiere continuar y se ha dado el caso. vamos a ver si se puede reubicar o negociar",58961
RM,1175,RM-1175,SPA-CA,4515,SPA-CA04515,Abierto,"Delgado Alejandro","2023-12-05 15:42:10",2023-06-04,,,,"criticidad muy alta < 3 meses",2020-10-24,,2,"Recibido burofax de la propiedad y ON TOWER en tiempo y forma. Contrato vencido",233283
RM,1347,RM-1347,SPA-BX,977,SPA-BX00977,Abierto,"Delgado Alejandro","2023-12-12 18:23:14",2020-02-19,,,,"criticidad muy alta < 3 meses",2024-03-31,,1,"Repliegues: Gestion de riesgos",118693
RM,776,RM-776,SPA-MX,9001,SPA-MX09001,Abierto,"Delgado Alejandro","2023-12-05 15:24:26",2022-01-26,,,,"criticidad muy alta < 3 meses",2023-01-31,,2,"W04: Se incluye el riesgo por parte de Telecom IbÃ©rica.",221992
RM,1375,RM-1375,SPA-BX,3093,SPA-BX03093,Cerrado,"Delgado Alejandro","2023-12-05 15:41:12",2019-09-27,,2020-03-10,,"criticidad alta < 6 meses",2019-11-27,,,"Repliegues: Gestion de riesgos",94845
RM,23,RM-23,SPA-BA,351,SPA-BA00351,Abierto,"Delgado Alejandro","2023-12-05 15:28:16",2023-02-07,,,,"criticidad baja > 9 meses",2024-12-02,,2,"RECIBIDO BUROFAX EN TIEMPO Y FORMA. CESION CON ON TOWER",230641
RM,268,RM-268,SPA-CE,1001,SPA-CE01001,Abierto,"Delgado Alejandro","2023-12-05 15:28:40",2021-09-24,,,,"criticidad baja > 9 meses",2026-03-13,,3,"W38:  Recibido burofax de rescisiÃ³n con fecha vencimiento 13/03/2026.  Salvo error, el contrato se autorrenovÃ³ en 09/2020 pues tenÃ­a vencimiento 03/2021 y preaviso de 6 meses. Nos mantenemos a la espera.",211682
RM,1368,RM-1368,SPA-BX,2503,SPA-BX02503,Abierto,"Delgado Alejandro","2023-12-12 18:23:21",2023-07-12,,,,"criticidad muy alta < 3 meses",2024-03-18,,1,"Se reabre el riesgo porque la propiedad solicita negociar las condiciones. Hay que aclarar el vencimiento porque hay discrepancias",234008
RM,22,RM-22,SPA-AX,320,SPA-AX00320,Abierto,"Delgado Alejandro","2023-12-05 15:28:11",2022-02-01,,,,"criticidad muy alta < 3 meses",2022-11-21,,2,"W05: Se incluye el punto como riesgo de Telecom IbÃ©rica.",222140
RM,10112,RM-10112,SPA-AX,5516,SPA-AX05516,Abierto,"Alexandre GOMBA","2023-12-05 15:40:48",2023-10-31,,,,"criticidad alta < 6 meses",2024-04-19,,1,"Recibido burofax en tiempo y forma",235960
RM,755,RM-755,SPA-MX,5015,SPA-MX05015,Cerrado,"Delgado Alejandro","2023-12-05 15:24:10",2022-05-23,,2023-07-09,,Apagado,2022-04-25,,,"W21 2022: Se incliuye el punto en riesgo, es un site apagado en el nodo parking de Cibeles. La idea es poner una instalaciÃ³n mÃ­nima (micro/Small cells).",225689
RM,692,RM-692,SPA-MX,366,SPA-MX00366,Abierto,"Delgado Alejandro","2023-12-05 15:29:04",2021-05-19,,,,"criticidad muy alta < 3 meses",2022-11-30,,2,"W20: Se incluye el riesgo, el Corte InglÃ©s nos pide que nos pongamos en contacto con ellos para realizar una visita al Corte InglÃ©s de la Castellana. EstÃ¡n realizando una reforma en la cubierta y quieren que movamos las antenas.",194693
RM,10076,RM-10076,SPA-HU,7129,SPA-HU07129,Abierto,"Alexandre GOMBA","2023-12-05 15:29:13",2019-09-10,,,,"criticidad muy alta < 3 meses",2023-12-18,,1,"Problemas con la propiedad real. Teniamos contrato con el Ahuntgamiento y realmente la propiedad es un particularr. Se estÃ¡ negociando por Legal y vemos posibilidad de acuerdo",91797
RM,300,RM-300,SPA-CR,3083,SPA-CR03083,Abierto,"Delgado Alejandro","2023-12-05 15:40:11",2021-02-10,,,,"criticidad muy alta < 3 meses",2022-02-01,,2,"Recibido un burofax de rescisiÃ³n de T.I, el contrato vence el 01/02/2022. No es necesario lanzar SF.",177997
RM,983,RM-983,SPA-TF,7000,SPA-TF07000,Cerrado,"Delgado Alejandro","2023-12-05 15:24:13",2023-03-31,,2023-07-06,,"criticidad baja > 9 meses",2024-12-09,,,"Lanzamos renego por anticiacion para ampliar vigencia y ver el estado del edificio que parece que no estÃ¡ en buenas condiciones",231989
RM,466,RM-466,SPA-IB,148,SPA-IB00148,Cerrado,"Delgado Alejandro","2023-12-05 15:28:51",2021-09-06,,2022-03-30,,"criticidad baja > 9 meses",2025-03-29,,,"W35: Se incluye el punto como riesgo. Es el traslado de la BAL0438A SHARING en Cala Fornells (Menorca).

El IB0148 no tiene contrato en precario aunque vence en marzo de 2022. He hablado con el alcalde de Es Mercadal y confirmado que no quieren renovar por alarma social (hay un colegio cercano), dice que tampoco tenemos licencia concedida y quieren rescindir. 
Me ha dado el contacto de la empresa que tiene un site en Es Fornells. El suelo es municipal, esta empresa tienen la cesiÃ³n del ayto.  y quieren que nos ubiquemos allÃ­.
TelefÃ³nica estÃ¡ instalado ya en el site. 
Nos van a enviar la ubicaciÃ³n del emplazamiento y vemos si serÃ­a vÃ¡lida.",209717
RM,1263,RM-1263,SPA-ZX,412,SPA-ZX00412,Abierto,"Delgado Alejandro","2023-12-05 15:27:32",2023-06-07,,,,"criticidad muy alta < 3 meses",2023-12-09,,1,"Recibido burofax en tiempo y forma. Peligeroso porque estÃ¡ GAE detras o al menos en su dÃ­a estaba",233368
RM,686,RM-686,SPA-MX,534,SPA-MX00534,Abierto,"Delgado Alejandro","2023-12-05 15:28:00",2023-03-26,Si,,,"criticidad muy alta < 3 meses",2023-11-16,,1,"Nos han comunicado que enviaron en el aÃ±o 2019 Burofax de rescisiÃ³n por los diversos problemas que ocasiono la instalaciÃ³n.

EstÃ¡n devolviendo rentas parece",231829
RM,455,RM-455,SPA-HX,490,SPA-HX00490,Abierto,"Delgado Alejandro","2023-12-05 15:40:53",2022-11-22,,,,"criticidad alta < 6 meses",2024-04-29,,2,"Repsol y On Tower han llegado a un acuerdo por el que On Tower adquiere los derechos de explotaciÃ³n de las gasolineras Repsol para instalaciones de Telecomunicaciones y adquiere los derechos asociados a nuestros contratos.",229158
RM,1256,RM-1256,SPA-VX,1184,SPA-VX01184,Abierto,"Delgado Alejandro","2023-12-12 18:23:09",2023-06-07,,,,"criticidad muy alta < 3 meses",2024-03-02,,1,"Recibido budrofax en tiempo y forma",233370
RM,1268,RM-1268,SPA-AB,13,SPA-AB00013,Abierto,"Delgado Alejandro","2023-12-05 15:29:23",2020-06-09,,,,"criticidad muy alta < 3 meses",2021-02-01,,2,"Es un contrato que ha comprado Telecom IbÃ©rica y vence en 02/2021",142317
RM,1373,RM-1373,SPA-BX,6060,SPA-BX06060,Abierto,"Delgado Alejandro","2023-12-05 15:29:17",2020-02-13,,,,"criticidad muy alta < 3 meses",2023-06-01,,2,"El FCBarcelona por obras en el Estadio, nos hace modificar una ruta de FO",118085
RM,482,RM-482,SPA-IB,315,SPA-IB00315,Abierto,"Delgado Alejandro","2023-12-05 15:40:56",2022-11-20,Si,,,"criticidad muy alta < 3 meses",2024-02-04,,1,"Propiedad muy conflictiva y no permite realizar el despliegue. El vencimiento es en 2024 pero criticidad alta porque impide despliegue de 5G. Zona complicada",229099
RM,122,RM-122,SPA-BX,311,SPA-BX00311,Cerrado,"Delgado Alejandro","2023-12-05 15:43:05",2022-11-20,,2023-05-03,,"criticidad baja > 9 meses",2023-12-02,,,"Esta propiedad ha enviado burofax de rescisiÃ³n en tiempo y forma. Finaliza el contrato el 2/12/23",229104
RM,1839,RM-1839,SPA-OX,9094,SPA-OX09094,Abierto,"Delgado Alejandro","2023-12-05 15:24:44",2023-07-20,,,,"criticidad muy alta < 3 meses",2023-01-01,,2,"Hay que renovar este contrato porque no tenÃ­a clÃ¡usula de renovacion",234144
RM,513,RM-513,SPA-IB,1526,SPA-IB01526,Abierto,"Delgado Alejandro","2023-12-05 15:27:28",2022-02-28,,,,"criticidad muy alta < 3 meses",2022-05-01,,2,"Emplazamiento en SOL MeliÃ¡ vendido a Cellnex. Se declara en riesgo para ver las posibilidad de encontrar una alternativa y replegarse.",222922
RM,1868,RM-1868,SPA-MA,2755,SPA-MA02755,Abierto,"Jose-Francisco Ibanez-Castilla","2023-12-05 15:41:54",2023-07-27,,,,"criticidad baja > 9 meses",2024-10-26,,1,"Recibido burofax solicitando el desmontaje por no aportales la documentaciÃ³n contraxtual. Problema entre propiedades",234245
RM,1215,RM-1215,SPA-MU,395,SPA-MU00395,Cerrado,"Delgado Alejandro","2023-12-05 15:28:51",2023-05-26,,2023-09-19,,"criticidad muy alta < 3 meses",2023-07-31,,,"SegÃºn el informe realizado por FLM (adjunto), lo que ha sucedido, es que se ha producido un INCENDIO en una sala o equipamiento de la propiedad, por lo que no ha sido debido a las altas temperaturas, sino mÃ¡s bien a un problema del club de futbol. No me creo que si la causa del incendio hubiera sido la alta temperatura de la sala o de algÃºn equipo radio, la propiedad se hubiera callado y no hubiera realizado la correspondiente denuncia/escalado a los operadores. TambiÃ©n creo, que la propiedad ha dado una soluciÃ³n provisional a la sala multioperador, sabedora de que el problema se ha generado en sus instalaciones/equipamiento y no en las instalaciones de los operadores. Creo que somos unos damnificados y no los causantes del incendio.",233176
