"ID de la condición del beneficiario - prefix","ID de la condición del beneficiario - number","ID de la condición del beneficiario","Id Partes Relacionadas - prefix","Id Partes Relacionadas - number","Id Partes Relacionadas","Id Arrendamiento - prefix","Id Arrendamiento - number","Id Arrendamiento",Estado,Autor,"Ultimo cambio","Fecha de Creación","Fecha de Baja",Exención/Retención,"Renta Anual del Beneficiario",Autofacturación
Cond,27776,Cond-27776,RP,2785,RP-02785,L,18002,L-18002,Activo,"Alexandre GOMBA","2023-10-20 16:28:27",2023-10-20,,No,,Si
Cond,24915,Cond-24915,,,-,L,3802,L-03802,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:38",2023-06-16,,No,2000.0,Si
Cond,18061,Cond-18061,RP,4295,RP-04295,L,5790,L-05790,Activo,"Delgado Alejandro","2023-10-20 17:12:30",2023-05-03,,No,,Si
Cond,15729,Cond-15729,RP,2630,RP-02630,L,3588,L-03588,Activo,"Delgado Alejandro","2023-10-20 17:08:16",2023-05-03,,No,,Si
Cond,20774,Cond-20774,RP,6230,RP-06230,L,8394,L-08394,Activo,"Delgado Alejandro","2023-10-20 17:17:20",2023-05-03,,Si,,Si
Cond,16907,Cond-16907,RP,3405,RP-03405,L,4718,L-04718,Activo,"Delgado Alejandro","2023-10-20 17:10:19",2023-05-03,,No,,No
Cond,25437,Cond-25437,,,-,L,6155,L-06155,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:50",2023-06-16,,No,2785.0,No
Cond,19236,Cond-19236,RP,5080,RP-05080,L,6923,L-06923,Activo,"Delgado Alejandro","2023-10-20 17:14:27",2023-05-03,,Si,,Si
Cond,19264,Cond-19264,RP,5099,RP-05099,L,6951,L-06951,Activo,"Delgado Alejandro","2023-10-20 17:14:29",2023-05-03,,No,,Si
Cond,29127,Cond-29127,RP,7067,RP-07067,L,18187,L-18187,Activo,"Alexandre GOMBA","2023-10-20 16:52:28",2023-10-20,,No,,Si
Cond,17727,Cond-17727,RP,4041,RP-04041,L,5468,L-05468,Activo,"Delgado Alejandro","2023-10-20 17:11:52",2023-05-03,,No,,Si
Cond,31488,Cond-31488,RP,20869,RP-20869,L,3157,L-03157,Activo,"Alexandre GOMBA","2024-01-10 22:22:17",2024-01-10,,Si,,Si
Cond,17073,Cond-17073,RP,3535,RP-03535,L,4876,L-04876,Activo,"Delgado Alejandro","2023-10-20 17:10:40",2023-05-03,,No,,No
Cond,15817,Cond-15817,RP,2683,RP-02683,L,3664,L-03664,Activo,"Delgado Alejandro","2023-10-20 17:08:25",2023-05-03,,No,,Si
Cond,13385,Cond-13385,RP,998,RP-00998,L,1309,L-01309,Activo,"Delgado Alejandro","2023-10-20 17:04:01",2023-05-03,,No,,Si
Cond,19698,Cond-19698,RP,5364,RP-05364,L,7392,L-07392,Activo,"Delgado Alejandro","2023-10-20 17:15:10",2023-05-03,,No,,Si
Cond,23304,Cond-23304,RP,7999,RP-07999,L,10856,L-10856,Activo,"Delgado Alejandro","2023-10-20 17:22:02",2023-05-03,,No,,Si
Cond,18270,Cond-18270,RP,4443,RP-04443,L,5991,L-05991,Activo,"Delgado Alejandro","2023-10-20 17:12:52",2023-05-03,,Si,,Si
Cond,27255,Cond-27255,RP,20813,RP-20813,L,1904,L-01904,Activo,"Alexandre GOMBA","2023-10-20 16:19:07",2023-10-20,,No,,Si
Cond,15995,Cond-15995,RP,2763,RP-02763,L,3833,L-03833,Activo,"Delgado Alejandro","2023-10-20 17:08:38",2023-05-03,,No,,Si
Cond,29611,Cond-29611,RP,341,RP-00341,L,400,L-00400,Activo,"Alexandre GOMBA","2023-11-16 15:46:24",2023-11-16,,No,,Si
Cond,29099,Cond-29099,RP,7039,RP-07039,L,16822,L-16822,Activo,"Alexandre GOMBA","2023-10-20 16:51:59",2023-10-20,,Si,,Si
Cond,28620,Cond-28620,RP,5370,RP-05370,L,17090,L-17090,Activo,"Alexandre GOMBA","2023-10-20 16:43:26",2023-10-20,,Si,,No
Cond,16284,Cond-16284,RP,2939,RP-02939,L,4126,L-04126,Activo,"Delgado Alejandro","2023-10-20 17:09:08",2023-05-03,,Si,,Si
Cond,19501,Cond-19501,RP,5239,RP-05239,L,7181,L-07181,Activo,"Delgado Alejandro","2023-10-20 17:14:51",2023-05-03,,Si,,Si
Cond,23540,Cond-23540,RP,8132,RP-08132,L,11067,L-11067,Activo,"Delgado Alejandro","2023-10-20 17:22:25",2023-05-03,,No,,Si
Cond,22386,Cond-22386,RP,7360,RP-07360,L,9935,L-09935,Activo,"Delgado Alejandro","2023-10-20 17:20:21",2023-05-03,,Si,,Si
Cond,15332,Cond-15332,RP,2315,RP-02315,L,3235,L-03235,Activo,"Delgado Alejandro","2023-10-20 17:07:25",2023-05-03,,No,,No
Cond,27691,Cond-27691,RP,20900,RP-20900,L,11701,L-11701,Activo,"Alexandre GOMBA","2023-10-20 16:26:55",2023-10-20,,No,,Si
Cond,28190,Cond-28190,RP,3967,RP-03967,L,17020,L-17020,Activo,"Alexandre GOMBA","2023-10-20 16:35:46",2023-10-20,,Si,,Si
Cond,15037,Cond-15037,RP,2114,RP-02114,L,2953,L-02953,Activo,"Delgado Alejandro","2023-10-20 17:06:58",2023-05-03,,Si,,Si
Cond,24179,Cond-24179,,,-,L,82,L-00082,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:42:57",2023-06-16,,Si,1458.0,Si
Cond,31925,Cond-31925,RP,7817,RP-07817,L,18783,L-18783,Activo,"Alexandre GOMBA","2024-01-10 22:29:59",2024-01-10,,Si,,Si
Cond,28164,Cond-28164,RP,3797,RP-03797,L,18026,L-18026,Activo,"Alexandre GOMBA","2023-10-20 16:35:18",2023-10-20,,No,,Si
Cond,16266,Cond-16266,RP,2925,RP-02925,L,4106,L-04106,Activo,"Delgado Alejandro","2023-10-20 17:09:05",2023-05-03,,No,,Si
Cond,20370,Cond-20370,RP,5908,RP-05908,L,8018,L-08018,Activo,"Delgado Alejandro","2023-10-20 17:16:29",2023-05-03,,Si,,No
Cond,30106,Cond-30106,RP,2757,RP-02757,L,13632,L-13632,Activo,"Alexandre GOMBA","2023-11-16 15:57:49",2023-11-16,,No,,Si
Cond,30272,Cond-30272,RP,20719,RP-20719,L,5214,L-05214,Activo,"Alexandre GOMBA","2023-11-16 16:01:46",2023-11-16,,No,,Si
Cond,20275,Cond-20275,RP,5827,RP-05827,L,7924,L-07924,Activo,"Delgado Alejandro","2023-10-20 17:16:18",2023-05-03,,Si,,No
Cond,15227,Cond-15227,RP,2245,RP-02245,L,3131,L-03131,Activo,"Delgado Alejandro","2023-10-20 17:07:15",2023-05-03,,Si,,Si
Cond,27150,Cond-27150,RP,1040,RP-01040,L,17236,L-17236,Activo,"Alexandre GOMBA","2023-10-20 16:17:10",2023-10-20,,No,,Si
Cond,23751,Cond-23751,RP,8286,RP-08286,L,11277,L-11277,Activo,"Delgado Alejandro","2023-10-20 17:22:47",2023-05-03,,No,,Si
Cond,30207,Cond-30207,RP,3445,RP-03445,L,19365,L-19365,Activo,"Alexandre GOMBA","2023-11-16 16:00:06",2023-11-16,,No,,Si
Cond,13509,Cond-13509,RP,1085,RP-01085,L,1430,L-01430,Activo,"Delgado Alejandro","2023-10-20 17:04:15",2023-05-03,,No,,No
Cond,22032,Cond-22032,RP,7143,RP-07143,L,9606,L-09606,Activo,"Delgado Alejandro","2023-10-20 17:19:44",2023-05-03,,No,,Si
Cond,18145,Cond-18145,RP,4352,RP-04352,L,5866,L-05866,Activo,"Delgado Alejandro","2023-10-20 17:12:38",2023-05-03,,No,,Si
Cond,29026,Cond-29026,RP,21132,RP-21132,L,18735,L-18735,Activo,"Alexandre GOMBA","2023-10-20 16:50:39",2023-10-20,,Si,,Si
Cond,27171,Cond-27171,RP,1108,RP-01108,L,18749,L-18749,Activo,"Alexandre GOMBA","2023-10-20 16:17:32",2023-10-20,,Si,,No
Cond,31020,Cond-31020,RP,7606,RP-07606,L,10333,L-10333,Activo,"Alexandre GOMBA","2023-11-16 16:19:10",2023-11-16,,Si,,No
Cond,18022,Cond-18022,RP,4271,RP-04271,L,5751,L-05751,Activo,"Delgado Alejandro","2023-10-20 17:12:26",2023-05-03,,No,,Si
Cond,22126,Cond-22126,RP,7201,RP-07201,L,9700,L-09700,Activo,"Delgado Alejandro","2023-10-20 17:19:53",2023-05-03,,No,,Si
Cond,17053,Cond-17053,RP,3521,RP-03521,L,4856,L-04856,Activo,"Delgado Alejandro","2023-10-20 17:10:38",2023-05-03,,Si,,No
Cond,28843,Cond-28843,RP,19448,RP-19448,L,18771,L-18771,Activo,"Alexandre GOMBA","2023-10-20 16:47:24",2023-10-20,,No,,Si
Cond,18808,Cond-18808,RP,4807,RP-04807,L,6502,L-06502,Activo,"Delgado Alejandro","2023-10-20 17:13:38",2023-05-03,,No,,Si
Cond,21685,Cond-21685,RP,6906,RP-06906,L,9271,L-09271,Activo,"Delgado Alejandro","2023-10-20 17:19:06",2023-05-03,,No,,No
Cond,17766,Cond-17766,RP,4077,RP-04077,L,5501,L-05501,Activo,"Delgado Alejandro","2023-10-20 17:11:56",2023-05-03,,Si,,Si
Cond,19880,Cond-19880,RP,5488,RP-05488,L,7564,L-07564,Activo,"Delgado Alejandro","2023-10-20 17:15:29",2023-05-03,,Si,,Si
Cond,24683,Cond-24683,,,-,L,2745,L-02745,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:06",2023-06-16,,Si,1400.0,Si
Cond,22889,Cond-22889,RP,7708,RP-07708,L,10421,L-10421,Activo,"Delgado Alejandro","2023-10-20 17:21:20",2023-05-03,,Si,,No
Cond,13933,Cond-13933,RP,1374,RP-01374,L,1861,L-01861,Activo,"Delgado Alejandro","2023-10-20 17:05:02",2023-05-03,,Si,,Si
Cond,26261,Cond-26261,,,-,L,10461,L-10461,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:47:44",2023-06-16,,No,8000.0,Si
Cond,12525,Cond-12525,RP,374,RP-00374,L,441,L-00441,Activo,"Delgado Alejandro","2023-10-20 17:02:34",2023-05-03,,No,,No
Cond,18498,Cond-18498,RP,4595,RP-04595,L,6211,L-06211,Activo,"Delgado Alejandro","2023-10-20 17:13:12",2023-05-03,,Si,,Si
Cond,16705,Cond-16705,RP,3250,RP-03250,L,4524,L-04524,Activo,"Delgado Alejandro","2023-10-20 17:09:53",2023-05-03,,Si,,Si
Cond,12301,Cond-12301,RP,198,RP-00198,L,230,L-00230,Activo,"Delgado Alejandro","2023-10-20 17:02:05",2023-05-03,,Si,,No
Cond,29989,Cond-29989,RP,20748,RP-20748,L,17177,L-17177,Activo,"Alexandre GOMBA","2023-11-16 15:55:11",2023-11-16,,No,,No
Cond,28503,Cond-28503,RP,4982,RP-04982,L,18319,L-18319,Activo,"Alexandre GOMBA","2023-10-20 16:41:19",2023-10-20,,Si,,Si
Cond,18984,Cond-18984,RP,4918,RP-04918,L,6679,L-06679,Activo,"Delgado Alejandro","2023-10-20 17:13:57",2023-05-03,,No,,Si
Cond,21806,Cond-21806,RP,7004,RP-07004,L,9371,L-09371,Activo,"Delgado Alejandro","2023-10-20 17:19:23",2023-05-03,,Si,,No
Cond,24868,Cond-24868,,,-,L,3646,L-03646,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:32",2023-06-16,,No,4700.0,Si
Cond,12237,Cond-12237,RP,148,RP-00148,L,175,L-00175,Activo,"Delgado Alejandro","2023-10-20 17:01:56",2023-05-03,,Si,,Si
Cond,29110,Cond-29110,RP,7050,RP-07050,L,17431,L-17431,Activo,"Alexandre GOMBA","2023-10-20 16:52:10",2023-10-20,,No,,Si
Cond,23848,Cond-23848,RP,8349,RP-08349,L,11375,L-11375,Activo,"Delgado Alejandro","2023-10-20 17:22:51",2023-05-03,,No,,Si
Cond,30629,Cond-30629,RP,20721,RP-20721,L,7251,L-07251,Activo,"Alexandre GOMBA","2023-11-16 16:09:52",2023-11-16,,No,,Si
Cond,29635,Cond-29635,RP,436,RP-00436,L,16856,L-16856,Activo,"Alexandre GOMBA","2023-11-16 15:46:57",2023-11-16,,No,,Si
Cond,14679,Cond-14679,RP,1856,RP-01856,L,2621,L-02621,Activo,"Delgado Alejandro","2023-10-20 17:06:16",2023-05-03,,Si,,Si
Cond,22388,Cond-22388,RP,7361,RP-07361,L,9938,L-09938,Activo,"Delgado Alejandro","2023-10-20 17:20:22",2023-05-03,,Si,,Si
Cond,31919,Cond-31919,RP,23405,RP-23405,L,10428,L-10428,Activo,"Alexandre GOMBA","2024-01-10 22:29:53",2024-01-10,,No,,No
Cond,27448,Cond-27448,RP,1879,RP-01879,L,17638,L-17638,Activo,"Alexandre GOMBA","2023-10-20 16:22:30",2023-10-20,,Si,,Si
Cond,22571,Cond-22571,RP,7461,RP-07461,L,10113,L-10113,Activo,"Delgado Alejandro","2023-10-20 17:20:40",2023-05-03,,No,,Si
Cond,28351,Cond-28351,RP,4485,RP-04485,L,18350,L-18350,Activo,"Alexandre GOMBA","2023-10-20 16:38:38",2023-10-20,,No,,Si
Cond,30568,Cond-30568,RP,5112,RP-05112,L,6976,L-06976,Activo,"Alexandre GOMBA","2023-11-16 16:08:33",2023-11-16,,No,,Si
Cond,18373,Cond-18373,RP,4503,RP-04503,L,6091,L-06091,Activo,"Delgado Alejandro","2023-10-20 17:12:59",2023-05-03,,No,,Si
Cond,29868,Cond-29868,RP,20793,RP-20793,L,18679,L-18679,Activo,"Alexandre GOMBA","2023-11-16 15:52:30",2023-11-16,,Si,,No
Cond,24009,Cond-24009,RP,8483,RP-08483,L,11530,L-11530,Activo,"Delgado Alejandro","2023-10-20 17:23:12",2023-05-03,,No,,Si
Cond,27388,Cond-27388,RP,1762,RP-01762,L,17022,L-17022,Activo,"Alexandre GOMBA","2023-10-20 16:21:25",2023-10-20,,No,,Si
Cond,12336,Cond-12336,RP,231,RP-00231,L,263,L-00263,Activo,"Delgado Alejandro","2023-10-20 17:02:11",2023-05-03,,No,,No
Cond,23016,Cond-23016,RP,7795,RP-07795,L,10545,L-10545,Activo,"Delgado Alejandro","2023-10-20 17:21:33",2023-05-03,,No,,Si
Cond,12261,Cond-12261,RP,168,RP-00168,L,197,L-00197,Activo,"Delgado Alejandro","2023-10-20 17:01:59",2023-05-03,,No,,Si
Cond,20517,Cond-20517,RP,6027,RP-06027,L,8149,L-08149,Activo,"Delgado Alejandro","2023-10-20 17:16:47",2023-05-03,,Si,,No
Cond,31169,Cond-31169,RP,8533,RP-08533,L,17341,L-17341,Activo,"Alexandre GOMBA","2023-11-16 16:22:38",2023-11-16,,Si,,No
Cond,24354,Cond-24354,,,-,L,1023,L-01023,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:21",2023-06-16,,No,25000.0,Si
Cond,15955,Cond-15955,RP,2748,RP-02748,L,3801,L-03801,Activo,"Delgado Alejandro","2023-10-20 17:08:35",2023-05-03,,No,,Si
Cond,18719,Cond-18719,RP,4747,RP-04747,L,6411,L-06411,Activo,"Delgado Alejandro","2023-10-20 17:13:26",2023-05-03,,No,,Si
Cond,27220,Cond-27220,RP,1334,RP-01334,L,17893,L-17893,Activo,"Alexandre GOMBA","2023-10-20 16:18:29",2023-10-20,,Si,,Si
Cond,13383,Cond-13383,RP,996,RP-00996,L,1306,L-01306,Activo,"Delgado Alejandro","2023-10-20 17:04:01",2023-05-03,,No,,Si
Cond,26691,Cond-26691,,,-,L,2354,L-02354,Inactivo,"Delgado Alejandro","2023-09-07 21:48:44",2023-07-27,,No,8154.28,Si
Cond,27433,Cond-27433,RP,20845,RP-20845,L,2639,L-02639,Activo,"Alexandre GOMBA","2023-10-20 16:22:15",2023-10-20,,No,,Si
Cond,16685,Cond-16685,RP,3232,RP-03232,L,4506,L-04506,Activo,"Delgado Alejandro","2023-10-20 17:09:50",2023-05-03,,Si,,Si
Cond,23645,Cond-23645,RP,8208,RP-08208,L,11173,L-11173,Activo,"Delgado Alejandro","2023-10-20 17:22:36",2023-05-03,,No,,Si
Cond,17091,Cond-17091,RP,3549,RP-03549,L,4893,L-04893,Activo,"Delgado Alejandro","2023-10-20 17:10:42",2023-05-03,,No,,No
Cond,31753,Cond-31753,RP,23865,RP-23865,L,7667,L-07667,Activo,"Alexandre GOMBA","2024-01-10 22:26:56",2024-01-10,,Si,,No
Cond,18278,Cond-18278,RP,4449,RP-04449,L,5999,L-05999,Activo,"Delgado Alejandro","2023-10-20 17:12:53",2023-05-03,,Si,,Si
Cond,13329,Cond-13329,RP,956,RP-00956,L,1253,L-01253,Activo,"Delgado Alejandro","2023-10-20 17:03:57",2023-05-03,,Si,,Si
Cond,29214,Cond-29214,RP,7376,RP-07376,L,17383,L-17383,Activo,"Alexandre GOMBA","2023-10-20 16:53:58",2023-10-20,,No,,Si
Cond,12982,Cond-12982,RP,673,RP-00673,L,887,L-00887,Activo,"Delgado Alejandro","2023-10-20 17:03:16",2023-05-03,,Si,,Si
Cond,16977,Cond-16977,RP,3458,RP-03458,L,4783,L-04783,Activo,"Delgado Alejandro","2023-10-20 17:10:28",2023-05-03,,No,,Si
Cond,29682,Cond-29682,RP,21343,RP-21343,L,18722,L-18722,Activo,"Alexandre GOMBA","2023-11-16 15:47:57",2023-11-16,,No,,Si
Cond,26955,Cond-26955,RP,518,RP-00518,L,18065,L-18065,Activo,"Alexandre GOMBA","2023-10-20 16:13:32",2023-10-20,,No,,No
Cond,13097,Cond-13097,RP,764,RP-00764,L,1047,L-01047,Activo,"Delgado Alejandro","2023-10-20 17:03:27",2023-05-03,,No,,Si
Cond,12743,Cond-12743,RP,504,RP-00504,L,635,L-00635,Activo,"Delgado Alejandro","2023-10-20 17:02:54",2023-05-03,,No,,Si
Cond,23940,Cond-23940,RP,8426,RP-08426,L,11464,L-11464,Activo,"Delgado Alejandro","2023-10-20 17:23:04",2023-05-03,,No,,Si
Cond,24753,Cond-24753,,,-,L,3211,L-03211,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:16",2023-06-16,,Si,3000.0,No
Cond,19865,Cond-19865,RP,5478,RP-05478,L,7552,L-07552,Activo,"Delgado Alejandro","2023-10-20 17:15:27",2023-05-03,,No,,Si
Cond,12412,Cond-12412,RP,288,RP-00288,L,338,L-00338,Activo,"Delgado Alejandro","2023-10-20 17:02:22",2023-05-03,,Si,,No
Cond,27792,Cond-27792,RP,20914,RP-20914,L,19351,L-19351,Activo,"Alexandre GOMBA","2023-10-20 16:28:44",2023-10-20,,Si,,Si
Cond,19615,Cond-19615,RP,5317,RP-05317,L,7303,L-07303,Activo,"Delgado Alejandro","2023-10-20 17:15:02",2023-05-03,,No,,Si
Cond,18410,Cond-18410,RP,4525,RP-04525,L,6131,L-06131,Activo,"Delgado Alejandro","2023-10-20 17:13:01",2023-05-03,,No,,Si
Cond,30500,Cond-30500,RP,20719,RP-20719,L,6566,L-06566,Activo,"Alexandre GOMBA","2023-11-16 16:07:01",2023-11-16,,No,,Si
Cond,27872,Cond-27872,RP,20930,RP-20930,L,11704,L-11704,Activo,"Alexandre GOMBA","2023-10-20 16:30:07",2023-10-20,,No,,Si
Cond,24452,Cond-24452,,,-,L,1551,L-01551,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:34",2023-06-16,,No,9160.77,Si
Cond,13172,Cond-13172,RP,822,RP-00822,L,1123,L-01123,Activo,"Delgado Alejandro","2023-10-20 17:03:35",2023-05-03,,Si,,No
Cond,23581,Cond-23581,RP,8161,RP-08161,L,11109,L-11109,Activo,"Delgado Alejandro","2023-10-20 17:22:30",2023-05-03,,No,,Si
Cond,30655,Cond-30655,RP,23699,RP-23699,L,13330,L-13330,Activo,"Alexandre GOMBA","2023-11-16 16:10:27",2023-11-16,,No,,No
Cond,16648,Cond-16648,RP,3196,RP-03196,L,4467,L-04467,Activo,"Delgado Alejandro","2023-10-20 17:09:44",2023-05-03,,Si,,No
Cond,32050,Cond-32050,RP,23662,RP-23662,L,19681,L-19681,Activo,"Alexandre GOMBA","2024-01-18 23:16:59",2024-01-18,,No,,Si
Cond,13227,Cond-13227,RP,872,RP-00872,L,1168,L-01168,Activo,"Delgado Alejandro","2023-10-20 17:03:43",2023-05-03,,Si,,No
Cond,19981,Cond-19981,RP,5578,RP-05578,L,7650,L-07650,Activo,"Delgado Alejandro","2023-10-20 17:15:42",2023-05-03,,Si,,No
Cond,28668,Cond-28668,RP,21081,RP-21081,L,11728,L-11728,Activo,"Alexandre GOMBA","2023-10-20 16:44:15",2023-10-20,,No,,Si
Cond,20847,Cond-20847,RP,6290,RP-06290,L,8474,L-08474,Activo,"Delgado Alejandro","2023-10-20 17:17:29",2023-05-03,,No,,Si
Cond,23506,Cond-23506,RP,8111,RP-08111,L,11033,L-11033,Activo,"Delgado Alejandro","2023-10-20 17:22:21",2023-05-03,,No,,No
Cond,31902,Cond-31902,RP,23326,RP-23326,L,10094,L-10094,Activo,"Alexandre GOMBA","2024-01-10 22:29:35",2024-01-10,,Si,,Si
Cond,16503,Cond-16503,,,-,L,4329,L-04329,,"Delgado Alejandro","2023-09-07 21:25:15",2023-05-03,,,,
Cond,28254,Cond-28254,RP,4240,RP-04240,L,17851,L-17851,Activo,"Alexandre GOMBA","2023-10-20 16:36:54",2023-10-20,,No,,Si
Cond,28176,Cond-28176,RP,3878,RP-03878,L,18231,L-18231,Activo,"Alexandre GOMBA","2023-10-20 16:35:31",2023-10-20,,No,,Si
Cond,17558,Cond-17558,RP,3905,RP-03905,L,5319,L-05319,Activo,"Delgado Alejandro","2023-10-20 17:11:31",2023-05-03,,Si,,No
Cond,30138,Cond-30138,RP,2966,RP-02966,L,4184,L-04184,Activo,"Alexandre GOMBA","2023-11-16 15:58:34",2023-11-16,,Si,,Si
Cond,27218,Cond-27218,RP,20803,RP-20803,L,11692,L-11692,Activo,"Alexandre GOMBA","2023-10-20 16:18:27",2023-10-20,,No,,Si
Cond,15805,Cond-15805,RP,2673,RP-02673,L,3652,L-03652,Activo,"Delgado Alejandro","2023-10-20 17:08:23",2023-05-03,,No,,Si
Cond,21178,Cond-21178,RP,6519,RP-06519,L,8781,L-08781,Activo,"Delgado Alejandro","2023-10-20 17:18:02",2023-05-03,,No,,Si
Cond,17364,Cond-17364,RP,3755,RP-03755,L,5151,L-05151,Activo,"Delgado Alejandro","2023-10-20 17:11:09",2023-05-03,,No,,No
Cond,28131,Cond-28131,RP,3688,RP-03688,L,17892,L-17892,Activo,"Alexandre GOMBA","2023-10-20 16:34:39",2023-10-20,,No,,Si
Cond,18772,Cond-18772,RP,4783,RP-04783,L,6466,L-06466,Activo,"Delgado Alejandro","2023-10-20 17:13:34",2023-05-03,,No,,Si
Cond,18729,Cond-18729,RP,4755,RP-04755,L,6421,L-06421,Activo,"Delgado Alejandro","2023-10-20 17:13:28",2023-05-03,,No,,Si
Cond,28531,Cond-28531,RP,5092,RP-05092,L,17139,L-17139,Activo,"Alexandre GOMBA","2023-10-20 16:41:49",2023-10-20,,No,,Si
Cond,31270,Cond-31270,RP,3198,RP-03198,L,13220,L-13220,Activo,"Alexandre GOMBA","2023-12-12 18:14:35",2023-12-12,,No,,No
Cond,30357,Cond-30357,RP,19930,RP-19930,L,19521,L-19521,Activo,"Alexandre GOMBA","2023-11-16 16:03:44",2023-11-16,,No,,Si
Cond,24638,Cond-24638,,,-,L,2558,L-02558,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:00",2023-06-16,,No,6010.12,Si
Cond,12108,Cond-12108,RP,45,RP-00045,L,54,L-00054,Activo,"Delgado Alejandro","2023-10-20 17:01:39",2023-05-03,,Si,,Si
Cond,22623,Cond-22623,RP,7502,RP-07502,L,10160,L-10160,Activo,"Delgado Alejandro","2023-10-20 17:20:48",2023-05-03,,No,,Si
Cond,31022,Cond-31022,RP,7666,RP-07666,L,19401,L-19401,Activo,"Alexandre GOMBA","2023-11-16 16:19:13",2023-11-16,,No,,Si
Cond,19047,Cond-19047,RP,4962,RP-04962,L,6737,L-06737,Activo,"Delgado Alejandro","2023-10-20 17:14:05",2023-05-03,,No,,Si
Cond,31988,Cond-31988,RP,23572,RP-23572,L,11522,L-11522,Activo,"Alexandre GOMBA","2024-01-10 22:31:07",2024-01-10,,Si,,Si
Cond,26990,Cond-26990,RP,20753,RP-20753,L,730,L-00730,Activo,"Alexandre GOMBA","2023-10-20 16:14:11",2023-10-20,,Si,,Si
Cond,24497,Cond-24497,,,-,L,1811,L-01811,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:40",2023-06-16,,No,3000.0,Si
Cond,30552,Cond-30552,RP,20748,RP-20748,L,6934,L-06934,Activo,"Alexandre GOMBA","2023-11-16 16:08:11",2023-11-16,,No,,No
Cond,16968,Cond-16968,RP,3452,RP-03452,L,4774,L-04774,Activo,"Delgado Alejandro","2023-10-20 17:10:27",2023-05-03,,No,,No
Cond,17841,Cond-17841,RP,4141,RP-04141,L,5572,L-05572,Activo,"Delgado Alejandro","2023-10-20 17:12:05",2023-05-03,,Si,,Si
Cond,23344,Cond-23344,RP,8018,RP-08018,L,10882,L-10882,Activo,"Delgado Alejandro","2023-10-20 17:22:07",2023-05-03,,Si,,Si
Cond,16804,Cond-16804,RP,3328,RP-03328,L,4625,L-04625,Activo,"Delgado Alejandro","2023-10-20 17:10:08",2023-05-03,,Si,,Si
Cond,19017,Cond-19017,RP,4939,RP-04939,L,6711,L-06711,Activo,"Delgado Alejandro","2023-10-20 17:14:01",2023-05-03,,No,,Si
Cond,22921,Cond-22921,RP,7733,RP-07733,L,10450,L-10450,Activo,"Delgado Alejandro","2023-10-20 17:21:24",2023-05-03,,Si,,No
Cond,20229,Cond-20229,RP,5787,RP-05787,L,7880,L-07880,Activo,"Delgado Alejandro","2023-10-20 17:16:13",2023-05-03,,Si,,No
Cond,26086,Cond-26086,RP,18980,RP-18980,L,9565,L-09565,Activo,"Oscar Camps Solaesa","2023-10-20 17:19:38",2023-06-16,,No,,Si
Cond,22321,Cond-22321,RP,7318,RP-07318,L,9883,L-09883,Activo,"Delgado Alejandro","2023-10-20 17:20:13",2023-05-03,,No,,Si
Cond,14465,Cond-14465,RP,1714,RP-01714,L,2419,L-02419,Activo,"Delgado Alejandro","2023-10-20 17:05:56",2023-05-03,,No,,Si
Cond,30102,Cond-30102,RP,2772,RP-02772,L,3856,L-03856,Activo,"Alexandre GOMBA","2023-11-16 15:57:43",2023-11-16,,Si,,Si
Cond,13780,Cond-13780,RP,1278,RP-01278,L,1703,L-01703,Activo,"Delgado Alejandro","2023-10-20 17:04:46",2023-05-03,,No,,Si
Cond,24988,Cond-24988,,,-,L,4215,L-04215,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:49",2023-06-16,,No,3080.0,Si
Cond,19402,Cond-19402,RP,5172,RP-05172,L,7085,L-07085,Activo,"Delgado Alejandro","2023-10-20 17:14:41",2023-05-03,,No,,Si
Cond,28458,Cond-28458,RP,4722,RP-04722,L,16986,L-16986,Activo,"Alexandre GOMBA","2023-10-20 16:40:32",2023-10-20,,No,,Si
Cond,15694,Cond-15694,RP,2602,RP-02602,L,3557,L-03557,Activo,"Delgado Alejandro","2023-10-20 17:08:13",2023-05-03,,No,,Si
Cond,31001,Cond-31001,RP,20729,RP-20729,L,10178,L-10178,Activo,"Alexandre GOMBA","2023-11-16 16:18:45",2023-11-16,,No,,Si
Cond,14544,Cond-14544,RP,1764,RP-01764,L,2492,L-02492,Activo,"Delgado Alejandro","2023-10-20 17:06:02",2023-05-03,,Si,,Si
Cond,19132,Cond-19132,RP,5014,RP-05014,L,6824,L-06824,Activo,"Delgado Alejandro","2023-10-20 17:14:16",2023-05-03,,Si,,No
Cond,22649,Cond-22649,RP,7521,RP-07521,L,10185,L-10185,Activo,"Delgado Alejandro","2023-10-20 17:20:52",2023-05-03,,No,,Si
