"WO - ID - prefix","WO - ID - number","WO - ID","ID Solicitud de Acceso - prefix","ID Solicitud de Acceso - number","ID Solicitud de Acceso","ID Site de trabajo - prefix","ID Site de trabajo - number","ID Site de trabajo","ID Site de trabajo (Descargas Baterias) - prefix","ID Site de trabajo (Descargas Baterias) - number","ID Site de trabajo (Descargas Baterias)",Solicitante,Estado,"Fecha de creaciÃ³n","Ultimo cambio",TÃ­tulo,"DescripciÃ³n del Trabajo",Tipo,"Â¿Impacto en el servicio?","Fecha de inicio del impacto del servicio","Fecha de finalizaciÃ³n del impacto del servicio","Fecha ejecuciÃ³n","Estado Cierre","ID Ocean","Fecha prÃ³xima revisiÃ³n","ID de emplazamiento - prefix","ID de emplazamiento - number","ID de emplazamiento","Trabajo completo","Trabajo realizado","Fin de trabajo (previsto)","Fin del trabajo","Inicio de obra","Inicio de obra (previsto)","Reconocimiento requerido","No empezar antes","coordenadas - Latitude - WGS 84","coordenadas - Longitude - WGS 84","coordenadas - Elevation",RazÃ³n,"Trabajo realizado","Trabajo por hacer","PrÃ³xima visita preventiva en","PrÃ³xima visita PM","Â¿Se requiere acceso al sitio?",Dominio,"Fecha de inicio prevista","Fecha de finalizaciÃ³n prevista"
WO,498,WO-498,,,-,,,,SPA-MA,2926,SPA-MA02926,"Delgado Alejandro",Cerrado,"2020-04-17 00:00:00","2023-09-07 20:14:53",Otros,,"Revision (MTO)",,,,,,,,LO,3930,LO-003930,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2349,WO-2349,,,-,,,,SPA-TO,2123,SPA-TO02123,"System Administrator",Cerrado,"2023-11-14 18:41:05","2023-11-15 12:13:06","2112304720178_TO2123-REVISION__MTO_-04-02-2019.PDF","2112304720178_TO2123-REVISION__MTO_-04-02-2019.PDF","Revision (MTO)",NO,,,,,,,LO,6786,LO-006786,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3400,WO-3400,,,-,,,,SPA-CU,8474,SPA-CU08474,"System Administrator",Cerrado,"2023-11-14 19:05:17","2023-11-15 12:17:45","2510104814349_CU8474-TOTEM.PDF","2510104814349_CU8474-TOTEM.PDF","Revision (MTO)",NO,,,,,,,LO,2004,LO-002004,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,356,WO-356,,,-,,,,SPA-ZA,6946,SPA-ZA06946,"Delgado Alejandro",Cerrado,"2018-07-24 00:00:00","2023-09-07 20:14:25",Otros,,"Revision (MTO)",,,,,,,,LO,7638,LO-007638,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2096,WO-2096,,,-,,,,SPA-LE,1734,SPA-LE01734,"System Administrator",Cerrado,"2023-11-14 18:35:00","2023-11-15 12:14:06","211230194872_LE1734-REVISION__MTO_-07-08-2018.PDF","211230194872_LE1734-REVISION__MTO_-07-08-2018.PDF","Revision (MTO)",NO,,,,,,,LO,3486,LO-003486,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2190,WO-2190,,,-,,,,SPA-SO,9803,SPA-SO09803,"System Administrator",Cerrado,"2023-11-14 18:37:18","2023-11-15 12:21:40","211230291594_SO9803-REVISION__MTO_-10-07-2019.PDF","211230291594_SO9803-REVISION__MTO_-10-07-2019.PDF","Revision (MTO)",NO,,,,,,,LO,6135,LO-006135,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,424,WO-424,,,-,,,,SPA-GU,49,SPA-GU00049,"Delgado Alejandro",Cerrado,"2019-03-06 00:00:00","2023-09-07 20:14:38",Otros,,"Revision (MTO)",,,,,,,,LO,2743,LO-002743,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,949,WO-949,,,-,,,,SPA-MU,290,SPA-MU00290,"Delgado Alejandro",Cerrado,"2021-05-13 19:29:00","2023-09-07 20:16:17","RevisiÃ³n MTO",,"Revision (MTO)",,,,,,,,LO,4105,LO-004105,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1745,WO-1745,,,-,,,,SPA-AB,6390,SPA-AB06390,"Delgado Alejandro",Cerrado,"2022-08-25 00:00:00","2023-09-07 20:18:48",Otros,,"Revision (MTO)",,,,,,,,LO,81,LO-000081,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2009,WO-2009,,,-,,,,SPA-TO,213,SPA-TO00213,"System Administrator",Cerrado,"2023-11-14 18:32:57","2023-11-15 12:21:54","211230013517_TO0213-INSPECCION__OCA_-17-05-2019.PDF","211230013517_TO0213-INSPECCION__OCA_-17-05-2019.PDF","Inspecciones (OCA)",NO,,,,,,17.05.2022,LO,6700,LO-006700,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2945,WO-2945,,,-,,,,SPA-SE,1328,SPA-SE01328,"System Administrator",Cerrado,"2023-11-14 18:54:55","2023-11-15 12:12:46","2214272226851_REVISION_ANUAL_CT_SE1328_2021.PDF","2214272226851_REVISION_ANUAL_CT_SE1328_2021.PDF","Revision (MTO)",NO,,,,,,,LO,5964,LO-005964,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,315,WO-315,,,-,,,,SPA-SG,9154,SPA-SG09154,"Delgado Alejandro",Cerrado,"2019-08-08 00:00:00","2023-09-07 20:14:18",Otros,,"Revision (MTO)",,,,,,,,LO,6053,LO-006053,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,995,WO-995,,,-,,,,SPA-SO,9812,SPA-SO09812,"Delgado Alejandro",Cerrado,"2020-08-20 00:00:00","2023-09-07 20:16:26",Otros,,"Revision (MTO)",,,,,,,,LO,6138,LO-006138,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1051,WO-1051,,,-,,,,SPA-ZA,6995,SPA-ZA06995,"Delgado Alejandro",Cerrado,"2020-09-11 00:00:00","2023-09-07 20:16:36",Otros,,"Revision (MTO)",,,,,,,,LO,7658,LO-007658,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,720,WO-720,,,-,,,,SPA-LU,7970,SPA-LU07970,"Delgado Alejandro",Cerrado,"2020-04-22 00:00:00","2023-09-07 20:15:34",Otros,,"Revision (MTO)",,,,,,,,LO,3624,LO-003624,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1520,WO-1520,,,-,,,,SPA-JX,8149,SPA-JX08149,"Delgado Alejandro",Cerrado,"2022-08-29 00:00:00","2023-09-07 20:18:05",Otros,,"Revision (MTO)",,,,,,,,LO,3321,LO-003321,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,768,WO-768,,,-,,,,SPA-VX,918,SPA-VX00918,"Delgado Alejandro",Cerrado,"2020-06-16 00:00:00","2023-09-07 20:15:43",Otros,,"Revision (MTO)",,,,,,,,LO,7390,LO-007390,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,750,WO-750,,,-,,,,SPA-PO,6610,SPA-PO06610,"Delgado Alejandro",Cerrado,"2020-08-27 00:00:00","2023-09-07 20:15:40",Otros,,"Revision (MTO)",,,,,,,,LO,5596,LO-005596,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1848,WO-1848,,,-,,,,SPA-VA,2249,SPA-VA02249,"Delgado Alejandro",Cerrado,,"2023-09-07 20:19:08",Otros,,"Revision (MTO)",,,,,,,,LO,7077,LO-007077,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1043,WO-1043,,,-,,,,SPA-ZA,6946,SPA-ZA06946,"Delgado Alejandro",Cerrado,"2020-09-11 00:00:00","2023-09-07 20:16:35",Otros,,"Revision (MTO)",,,,,,,,LO,7638,LO-007638,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3530,WO-3530,,,-,,,,SPA-OR,8920,SPA-OR08920,"System Administrator",Cerrado,"2023-11-14 19:08:17","2023-11-15 12:12:24",081014292219_OR8920.PDF,081014292219_OR8920.PDF,"Revision (MTO)",NO,,,,,,,LO,5126,LO-005126,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1824,WO-1824,,,-,,,,SPA-PX,15,SPA-PX00015,"Delgado Alejandro",Cerrado,,"2023-09-07 20:19:03",Otros,,"Revision (MTO)",,,,,,,,LO,5618,LO-005618,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3072,WO-3072,,,-,,,,,,,"System Administrator",Cerrado,"2023-11-14 18:57:43","2023-11-15 12:20:05","0412043819169_AV8472-REVISION__MTO_-24082015.PDF","0412043819169_AV8472-REVISION__MTO_-24082015.PDF","Revision (MTO)",NO,,,,,,,,,-,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1400,WO-1400,,,-,,,,SPA-CO,6835,SPA-CO06835,"Delgado Alejandro",Cerrado,"2022-04-11 10:04:00","2023-09-07 20:17:43","InspecciÃ³n OCA",,"Inspecciones (OCA)",,,,,,,,LO,1609,LO-001609,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2631,WO-2631,,,-,,,,SPA-BU,4244,SPA-BU04244,"System Administrator",Cerrado,"2023-11-14 18:47:41","2023-11-15 12:18:21","211231194591_BU4244-REVISION__MTO_-20-07-2020.PDF","211231194591_BU4244-REVISION__MTO_-20-07-2020.PDF","Revision (MTO)",NO,,,,,,,LO,709,LO-000709,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,53,WO-053,,,-,,,,SPA-CS,40,SPA-CS00040,"Delgado Alejandro",Cerrado,"2021-05-27 11:46:00","2023-09-07 20:13:27",AT,,"Inspecciones (OCA)",,,,,,,,LO,1850,LO-001850,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2226,WO-2226,,,-,,,,SPA-VA,2179,SPA-VA02179,"System Administrator",Cerrado,"2023-11-14 18:38:09","2023-11-15 12:10:58","211230347721_VA2179-REVISION__MTO_-08-10-2019.PDF","211230347721_VA2179-REVISION__MTO_-08-10-2019.PDF","Revision (MTO)",NO,,,,,,,LO,7034,LO-007034,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,590,WO-590,,,-,,,,SPA-AB,5901,SPA-AB05901,"Delgado Alejandro",Cerrado,"2020-04-27 00:00:00","2023-09-07 20:15:10",Otros,,"Revision (MTO)",,,,,,,,LO,27,LO-000027,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3086,WO-3086,,,-,,,,SPA-SA,6891,SPA-SA06891,"System Administrator",Cerrado,"2023-11-14 18:58:00","2023-11-15 12:17:32","281243086968_SA6891-TOTEM.PDF","281243086968_SA6891-TOTEM.PDF","Inspecciones (OCA)",NO,,,,,,07.11.2025,LO,5734,LO-005734,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1837,WO-1837,,,-,,,,SPA-VA,2148,SPA-VA02148,"Delgado Alejandro",Cerrado,,"2023-09-07 20:19:06",Otros,,"Revision (MTO)",,,,,,,,LO,7014,LO-007014,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1217,WO-1217,,,-,,,,SPA-JX,8036,SPA-JX08036,"Delgado Alejandro",Cerrado,"2021-10-22 12:05:00","2023-09-07 20:17:07","RevisiÃ³n MTO",,"Revision (MTO)",,,,,,,,LO,3312,LO-003312,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1879,WO-1879,,,-,,,,SPA-AV,8734,SPA-AV08734,"System Administrator",Cerrado,"2023-11-14 18:29:49","2023-11-15 12:15:43",231128224185_AV8734.PDF,231128224185_AV8734.PDF,"Revision (MTO)",NO,,,,,,,LO,206,LO-000206,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,426,WO-426,,,-,,,,SPA-GU,9112,SPA-GU09112,"Delgado Alejandro",Cerrado,"2019-03-06 00:00:00","2023-09-07 20:14:39",Otros,,"Revision (MTO)",,,,,,,,LO,2759,LO-002759,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,978,WO-978,,,-,,,,SPA-SG,9304,SPA-SG09304,"Delgado Alejandro",Cerrado,"2020-09-17 00:00:00","2023-09-07 20:16:23",Otros,,"Revision (MTO)",,,,,,,,LO,6075,LO-006075,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2310,WO-2310,,,-,,,,SPA-HX,9651,SPA-HX09651,"System Administrator",Cerrado,"2023-11-14 18:40:09","2023-11-15 12:22:42","2112304426819_HX9651-REVISION__MTO_-04-03-2020.PDF","2112304426819_HX9651-REVISION__MTO_-04-03-2020.PDF","Revision (MTO)",NO,,,,,,,LO,2966,LO-002966,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3034,WO-3034,,,-,,,,SPA-SO,9888,SPA-SO09888,"System Administrator",Cerrado,"2023-11-14 18:56:58","2023-11-15 12:08:10",1808485824585_SO9888.PDF,1808485824585_SO9888.PDF,"Revision (MTO)",NO,,,,,,,LO,6163,LO-006163,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3360,WO-3360,,,-,,,,SPA-CR,3300,SPA-CR03300,"System Administrator",Cerrado,"2023-11-14 19:04:22","2023-11-15 12:23:49","1909372217755_CR3300-TOTEM.PDF","1909372217755_CR3300-TOTEM.PDF","Revision (MTO)",NO,,,,,,,LO,1782,LO-001782,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1394,WO-1394,,,-,,,,SPA-BI,634,SPA-BI00634,"Delgado Alejandro",Cerrado,"2022-11-03 11:21:00","2023-09-07 20:17:42","RevisiÃ³n MTO",,"Revision (MTO)",,,,,,,,LO,562,LO-000562,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1345,WO-1345,,,-,,,,SPA-SG,9545,SPA-SG09545,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:32",Otros,,"Revision (MTO)",,,,,,,,LO,6087,LO-006087,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,810,WO-810,,,-,,,,SPA-AV,8943,SPA-AV08943,"Delgado Alejandro",Cerrado,,"2023-09-07 20:15:51",Otros,,"Revision (MTO)",,,,,,,,LO,222,LO-000222,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2206,WO-2206,,,-,,,,SPA-SG,9544,SPA-SG09544,"System Administrator",Cerrado,"2023-11-14 18:37:41","2023-11-15 12:07:19","211230331457_SG9544-REVISION__MTO_-08-08-2019.PDF","211230331457_SG9544-REVISION__MTO_-08-08-2019.PDF","Revision (MTO)",NO,,,,,,,LO,6086,LO-006086,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1269,WO-1269,,,-,,,,SPA-MX,3029,SPA-MX03029,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:17",Otros,,"Revision (MTO)",,,,,,,,LO,4677,LO-004677,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2080,WO-2080,,,-,,,,SPA-SG,9202,SPA-SG09202,"System Administrator",Cerrado,"2023-11-14 18:34:37","2023-11-15 12:06:25","2112300820855_SG9202-INSPECCION__OCA_-23-10-2018.PDF","2112300820855_SG9202-INSPECCION__OCA_-23-10-2018.PDF","Inspecciones (OCA)",NO,,,,,,23.10.2021,LO,6068,LO-006068,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,2722,WO-2722,,,-,,,,SPA-JX,67,SPA-JX00067,"System Administrator",Cerrado,"2023-11-14 18:49:43","2023-11-15 12:13:26","2112312623043_JX0067-INSPECCION__OCA_-01-07-2020.PDF","2112312623043_JX0067-INSPECCION__OCA_-01-07-2020.PDF","Inspecciones (OCA)",NO,,,,,,01.07.2023,LO,3286,LO-003286,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3413,WO-3413,,,-,,,,SPA-GU,9146,SPA-GU09146,"System Administrator",Cerrado,"2023-11-14 19:05:35","2023-11-15 12:06:12","2708535527687_GU9146-TOTEM.PDF","2708535527687_GU9146-TOTEM.PDF","Revision (MTO)",NO,,,,,,,LO,2778,LO-002778,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1649,WO-1649,,,-,,,,SPA-TO,46,SPA-TO00046,"Delgado Alejandro",Cerrado,"2022-07-18 11:24:00","2023-09-07 20:18:29","InspecciÃ³n OCA",,"Inspecciones (OCA)",,,,,,,,LO,6648,LO-006648,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3800,WO-3800,SAR,13,SAR-000013,SPA-VX,1059,SPA-VX01059,,,,"Javier Fernandez Tellez",Abierto,"2024-01-09 11:09:36","2024-01-09 11:14:28",PRUEBA,PRUEBA,Infraestructura,NO,"2024-01-09 08:00:00","2024-01-12 00:00:00","2024-01-09 00:06:17",,,,,,-,false,,,,,,false,2024-01-09,,,,,,,,,,,,
WO,1982,WO-1982,,,-,,,,SPA-VX,74,SPA-VX00074,"System Administrator",Cerrado,"2023-11-14 18:32:16","2023-11-15 12:10:41","271108348994_460_AT_0043_21-1__VX0074.PDF","271108348994_460_AT_0043_21-1__VX0074.PDF","Inspecciones (OCA)",NO,,,,,,20.04.2024,LO,7254,LO-007254,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1343,WO-1343,,,-,,,,SPA-SG,9541,SPA-SG09541,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:32",Otros,,"Revision (MTO)",,,,,,,,LO,6083,LO-006083,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,431,WO-431,,,-,,,,SPA-GU,9137,SPA-GU09137,"Delgado Alejandro",Cerrado,"2019-03-06 00:00:00","2023-09-07 20:14:40",Otros,,"Revision (MTO)",,,,,,,,LO,2772,LO-002772,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1415,WO-1415,,,-,,,,SPA-CR,3034,SPA-CR03034,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:45",Otros,,"Revision (MTO)",,,,,,,,LO,1712,LO-001712,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1662,WO-1662,,,-,,,,SPA-TO,111,SPA-TO00111,"Delgado Alejandro",Cerrado,,"2023-09-07 20:18:31",Otros,,"Revision (MTO)",,,,,,,,LO,6677,LO-006677,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,770,WO-770,,,-,,,,SPA-VX,1435,SPA-VX01435,"Delgado Alejandro",Cerrado,"2020-06-16 00:00:00","2023-09-07 20:15:44",Otros,,"Revision (MTO)",,,,,,,,LO,7525,LO-007525,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1243,WO-1243,,,-,,,,SPA-LE,1743,SPA-LE01743,"Delgado Alejandro",Cerrado,"2017-08-07 00:00:00","2023-09-07 20:17:12",Otros,,"Revision (MTO)",,,,,,,,LO,3489,LO-003489,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,674,WO-674,,,-,,,,SPA-CX,1761,SPA-CX01761,"Delgado Alejandro",Cerrado,"2020-05-11 00:00:00","2023-09-07 20:15:26",Otros,,"Revision (MTO)",,,,,,,,LO,2223,LO-002223,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2013,WO-2013,,,-,,,,SPA-TO,6,SPA-TO00006,"System Administrator",Cerrado,"2023-11-14 18:33:03","2023-11-15 12:12:28","2112300118882_TO0006-INSPECCION__OCA_-15-05-2019.PDF","2112300118882_TO0006-INSPECCION__OCA_-15-05-2019.PDF","Inspecciones (OCA)",NO,,,,,,15.05.2022,LO,6630,LO-006630,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,19,WO-019,,,-,,,,SPA-AB,6033,SPA-AB06033,"Delgado Alejandro",Cerrado,,"2023-09-07 20:13:21","Certificado favorable",,"Inspecciones (OCA)",,,,,,,,LO,54,LO-000054,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3223,WO-3223,,,-,,,,SPA-VA,2173,SPA-VA02173,"System Administrator",Cerrado,"2023-11-14 19:01:12","2023-11-15 12:21:12",0110554412089_VA2173.PDF,0110554412089_VA2173.PDF,"Revision (MTO)",NO,,,,,,,LO,7030,LO-007030,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1259,WO-1259,,,-,,,,SPA-MA,2854,SPA-MA02854,"Delgado Alejandro",Cerrado,"2021-10-22 17:06:00","2023-09-07 20:17:15","RevisiÃ³n MTO",,"Revision (MTO)",,,,,,,,LO,3910,LO-003910,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,885,WO-885,,,-,,,,SPA-CX,3053,SPA-CX03053,"Delgado Alejandro",Cerrado,"2020-05-11 00:00:00","2023-09-07 20:16:05",Otros,,"Revision (MTO)",,,,,,,,LO,2276,LO-002276,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1800,WO-1800,,,-,,,,SPA-HU,7140,SPA-HU07140,"Delgado Alejandro",Cerrado,"2022-07-08 00:00:00","2023-09-07 20:18:59",Otros,,"Revision (MTO)",,,,,,,,LO,2853,LO-002853,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1000,WO-1000,,,-,,,,SPA-SO,9890,SPA-SO09890,"Delgado Alejandro",Cerrado,"2020-08-18 00:00:00","2023-09-07 20:16:27",Otros,,"Revision (MTO)",,,,,,,,LO,6164,LO-006164,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1807,WO-1807,,,-,,,,SPA-HU,7139,SPA-HU07139,"Delgado Alejandro",Cerrado,,"2023-09-07 20:19:00",Otros,,"Revision (MTO)",,,,,,,,LO,2852,LO-002852,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,2638,WO-2638,,,-,,,,SPA-BU,4255,SPA-BU04255,"System Administrator",Cerrado,"2023-11-14 18:47:50","2023-11-15 12:19:37","2112312016251_BU4255-INSPECCION__OCA_-09-10-2020.PDF","2112312016251_BU4255-INSPECCION__OCA_-09-10-2020.PDF","Inspecciones (OCA)",NO,,,,,,09.10.2023,LO,713,LO-000713,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1204,WO-1204,,,-,,,,SPA-HX,9803,SPA-HX09803,"Delgado Alejandro",Cerrado,"2022-10-20 00:00:00","2023-09-07 20:17:05",Otros,,"Revision (MTO)",,,,,,,,LO,2994,LO-002994,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,745,WO-745,,,-,,,,SPA-PO,6326,SPA-PO06326,"Delgado Alejandro",Cerrado,"2020-04-21 00:00:00","2023-09-07 20:15:39",Otros,,"Revision (MTO)",,,,,,,,LO,5553,LO-005553,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3763,WO-3763,,,-,,,,SPA-PX,8032,SPA-PX08032,"System Administrator",Cerrado,"2023-11-14 19:13:47","2023-11-15 12:21:20","211012294249_PX8032-CON_DEFECTOS.PDF","211012294249_PX8032-CON_DEFECTOS.PDF","Revision (MTO)",NO,,,,,,,LO,5648,LO-005648,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,3204,WO-3204,,,-,,,,SPA-SE,2063,SPA-SE02063,"System Administrator",Cerrado,"2023-11-14 19:00:46","2023-11-15 12:06:53","0313595123308_SE2063-INSPECCION__OCA_-17-10-2022.PDF","0313595123308_SE2063-INSPECCION__OCA_-17-10-2022.PDF","Inspecciones (OCA)",NO,,,,,,17.10.2025,LO,5990,LO-005990,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1132,WO-1132,,,-,,,,SPA-CU,8328,SPA-CU08328,"Delgado Alejandro",Cerrado,,"2023-09-07 20:16:51",Otros,,"Revision (MTO)",,,,,,,,LO,1986,LO-001986,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1458,WO-1458,,,-,,,,SPA-CU,8562,SPA-CU08562,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:53",Otros,,"Revision (MTO)",,,,,,,,LO,2044,LO-002044,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3553,WO-3553,,,-,,,,SPA-MX,3044,SPA-MX03044,"System Administrator",Cerrado,"2023-11-14 19:08:49","2023-11-15 12:12:19",1708425225217_MX3044.PDF,1708425225217_MX3044.PDF,"Inspecciones (OCA)",NO,,,,,,05.04.2025,LO,4686,LO-004686,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1575,WO-1575,,,-,,,,SPA-OR,9125,SPA-OR09125,"Delgado Alejandro",Cerrado,,"2023-09-07 20:18:15",Otros,,"Revision (MTO)",,,,,,,,LO,5140,LO-005140,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1120,WO-1120,,,-,,,,SPA-CR,3311,SPA-CR03311,"Delgado Alejandro",Cerrado,,"2023-09-07 20:16:49",Otros,,"Revision (MTO)",,,,,,,,LO,1790,LO-001790,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1843,WO-1843,,,-,,,,SPA-VA,2173,SPA-VA02173,"Delgado Alejandro",Cerrado,,"2023-09-07 20:19:07",Otros,,"Revision (MTO)",,,,,,,,LO,7030,LO-007030,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1596,WO-1596,,,-,,,,SPA-SE,2202,SPA-SE02202,"Delgado Alejandro",Cerrado,"2022-09-02 00:00:00","2023-09-07 20:18:19",Otros,,"Revision (MTO)",,,,,,,,LO,6001,LO-006001,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,970,WO-970,,,-,,,,SPA-SG,9130,SPA-SG09130,"Delgado Alejandro",Cerrado,"2020-09-16 00:00:00","2023-09-07 20:16:21",Otros,,"Revision (MTO)",,,,,,,,LO,6046,LO-006046,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1793,WO-1793,,,-,,,,SPA-CS,129,SPA-CS00129,"Delgado Alejandro",Cerrado,"2022-10-03 17:07:00","2023-09-07 20:18:57","RevisiÃ³n MTO",,"Revision (MTO)",,,,,,,,LO,1896,LO-001896,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,3297,WO-3297,,,-,,,,SPA-ZX,195,SPA-ZX00195,"System Administrator",Cerrado,"2023-11-14 19:02:55","2023-11-15 12:23:37","081310163227_ZX0195-INSPECCION___OCA__-18112013.PDF","081310163227_ZX0195-INSPECCION___OCA__-18112013.PDF","Inspecciones (OCA)",NO,,,,,,,LO,7716,LO-007716,false,,,,,,false,2023-11-14,,,,,,,,,,,,
WO,1265,WO-1265,,,-,,,,SPA-MX,1057,SPA-MX01057,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:16",Otros,,"Revision (MTO)",,,,,,,,LO,4544,LO-004544,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1284,WO-1284,,,-,,,,SPA-SA,5736,SPA-SA05736,"Delgado Alejandro",Cerrado,,"2023-09-07 20:17:20",Otros,,"Revision (MTO)",,,,,,,,LO,5705,LO-005705,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1391,WO-1391,,,-,,,,SPA-AL,8920,SPA-AL08920,"Delgado Alejandro",Cerrado,"2022-08-23 00:00:00","2023-09-07 20:17:41",Otros,,"Revision (MTO)",,,,,,,,LO,115,LO-000115,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1530,WO-1530,,,-,,,,SPA-LX,57,SPA-LX00057,"Delgado Alejandro",Cerrado,,"2023-09-07 20:18:07",Otros,,"Revision (MTO)",,,,,,,,LO,3673,LO-003673,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1818,WO-1818,,,-,,,,SPA-HU,7193,SPA-HU07193,"Delgado Alejandro",Cerrado,,"2023-09-07 20:19:02",Otros,,"Revision (MTO)",,,,,,,,LO,2881,LO-002881,false,,,,,,false,2023-05-08,,,,,,,,,,,,
WO,1538,WO-1538,,,-,,,,SPA-MA,2638,SPA-MA02638,"Delgado Alejandro",Cerrado,"2022-04-11 09:37:00","2023-09-07 20:18:08","InspecciÃ³n OCA",,"Inspecciones (OCA)",,,,,,,,LO,3866,LO-003866,false,,,,,,false,2023-05-08,,,,,,,,,,,,
